	Arid1a_fold_change
1423830_a_at	1.0189956988189
1423831_at	0.922977479421708
1423832_at	0.843092052197017
1423833_a_at	0.927010016260674
1423834_s_at	1.05836046054993
1423835_at	0.876351255560977
1423836_at	0.833492046335379
1423837_at	0.954606513132649
1423838_s_at	1.02918127097044
1423839_a_at	0.912775473346764
1423840_at	0.887475344292411
1423841_at	1.05647932878426
1423842_a_at	0.989198920317359
1423843_at	0.976961199257256
1423844_s_at	2.13305962911119
1423845_at	1.0730134521214
1423846_x_at	0.887207675433405
1423847_at	0.754546460832629
1423848_at	0.959744228754427
1423849_a_at	1.0264478138453
1423850_at	0.942168677814973
1423851_a_at	0.997918188478515
1423852_at	0.802414188086849
1423853_at	1.08465513470432
1423854_a_at	1.46592935441511
1423855_x_at	0.951528424305332
1423856_at	1.06208812546644
1423857_at	0.92747221204399
1423858_a_at	1.64626112555417
1423859_a_at	1.57192171825989
1423860_at	1.22830121863809
1423861_at	0.905818592437904
1423862_at	1.04704967849619
1423863_at	1.12172479330007
1423864_at	1.08860102996428
1423865_at	0.955722356779419
1423866_at	1.05287502217376
1423867_at	1.0277569235313
1423868_at	0.999117302657052
1423869_s_at	0.976063105053005
1423870_at	0.953892545260117
1423871_at	1.12102664699511
1423872_a_at	1.08874110559658
1423873_at	0.962878186302569
1423874_at	0.837733205944076
1423875_at	0.987502011519052
1423876_at	1.12348429378944
1423877_at	0.855822179439539
1423878_at	1.02192120877255
1423879_at	0.941532810707246
1423880_at	1.02105202217262
1423881_at	1.08523856529559
1423882_at	0.979946685102332
1423883_at	1.61420889722574
1423884_at	0.913756397891705
1423885_at	1.22913135276984
1423886_at	0.923647847866031
1423887_a_at	0.952062941675616
1423888_at	1.01557003359624
1423889_at	0.881419617178173
1423890_x_at	1.48450272318584
1423891_at	0.706963639218156
1423892_at	1.26041362064183
1423893_x_at	1.18441676697464
1423894_a_at	1.03927401358181
1423895_a_at	1.25161350657336
1423896_a_at	1.04414694626144
1423897_at	1.04848214867337
1423898_a_at	1.02848759145551
1423899_at	0.929523108103715
1423900_at	1.0615676643507
1423901_at	1.03781383027113
1423902_s_at	0.91852466547027
1423903_at	1.16471436881005
1423904_a_at	1.24076791544507
1423905_at	1.07947252630555
1423906_at	1.01601189074221
1423907_a_at	0.94963124622059
1423908_at	0.933556117874623
1423909_at	0.987915480330951
1423910_at	1.00739015397975
1423911_at	1.0854121492047
1423912_at	1.20058247875559
1423913_at	1.04791635999447
1423914_at	1.24856986242144
1423915_at	1.95943490159895
1423916_s_at	1.46114696108836
1423917_a_at	1.07773403316269
1423918_at	1.09451474037294
1423919_at	0.914346393893218
1423920_at	0.90959760106336
1423921_at	0.953203333498276
1423922_s_at	0.956132311435843
1423923_a_at	0.867811076614421
1423924_s_at	1.07099458227692
1423925_at	1.07768031373755
1423926_at	1.14021442717481
1423927_at	0.98245765560999
1423928_at	1.2247222853959
1423929_at	1.22281191213032
1423930_at	0.983907273182643
1423931_s_at	0.991052185522512
1423932_at	1.21128912255573
1423933_a_at	1.9153062809
1423934_at	1.08931611422273
1423935_x_at	0.965108814363014
1423936_at	1.00166026832876
1423937_at	0.976973947074826
1423938_at	0.650610059850083
1423939_a_at	0.83502088121742
1423940_at	0.946751010621353
1423941_at	1.21228647687099
1423942_a_at	1.2514559070497
1423943_at	1.22792494488753
1423944_at	1.06660741066938
1423945_a_at	1.14126941395299
1423946_at	1.33567964307012
1423947_at	1.11671504113778
1423948_at	1.10712127196431
1423949_at	1.03578774985679
1423950_at	1.11599837730925
1423951_at	1.03014066652143
1423952_a_at	0.867890415971794
1423953_at	1.00372232569644
1423954_at	0.716729331908764
1423955_a_at	0.990040743702705
1423956_at	0.918377134854288
1423957_at	1.08293402085103
1423958_a_at	1.00811528965221
1423959_at	0.990301889521358
1423960_at	1.0181219737057
1423961_at	0.964325638220343
1423962_at	0.86101194958742
1423963_at	0.983402121888461
1423964_at	0.968591834128452
1423965_at	0.961308920378342
1423966_at	0.818362170018223
1423967_at	1.28175885193207
1423968_at	0.975042820836046
1423969_at	0.893389780214762
1423970_at	0.985053970344436
1423971_at	0.888971931733653
1423972_at	0.970601969707119
1423973_a_at	0.995226830854741
1423974_at	0.967083337391292
1423975_s_at	0.965146578273558
1423976_at	0.943721267071934
1423977_at	0.959049624876182
1423978_at	1.1620592598545
1423979_a_at	1.29708369794565
1423980_at	1.02278854854198
1423981_x_at	1.09198307998368
1423982_at	0.862425141764089
1423983_at	1.10430548692048
1423984_a_at	1.22603877670955
1423985_at	0.869735637294222
1423986_a_at	1.15964367423968
1423987_at	0.985986816911925
1423988_at	0.989736237712589
1423989_at	1.19865914747102
1423990_at	0.971980631493355
1423991_at	1.04268441628319
1423992_at	1.07671311602893
1423993_at	0.968601199739255
1423994_at	1.26387177991936
1423995_at	1.0573629064026
1423996_a_at	1.01448108435933
1423997_at	0.917707625778233
1423998_at	0.996579386405375
1423999_at	1.10213524792879
1424000_a_at	0.974253919996521
1424001_at	0.950254656393959
1424002_at	1.06385422916764
1424003_at	0.832294080055532
1424004_x_at	0.886618916610395
1424005_at	1.091175192916
1424006_at	0.974387772401298
1424007_at	0.919685805765199
1424008_a_at	1.08901585735732
1424009_at	0.957879529800301
1424010_at	1.6981749443056
1424011_at	1.09376834145679
1424012_at	0.879234510850209
1424013_at	1.02554705350221
1424014_at	1.21162282192647
1424015_at	1.24250808433768
1424016_at	0.897853601756005
1424017_a_at	0.938304275847408
1424018_at	1.00051081212734
1424019_at	0.957903398779713
1424020_at	0.903803900854102
1424021_at	1.02708939645914
1424022_at	0.898821373197592
1424023_at	0.842657004078748
1424024_at	1.03686472605362
1424025_at	1.17094651144737
1424026_s_at	1.20794980323487
1424027_at	0.989140830500321
1424028_at	1.12009521051202
1424029_at	0.970438552574635
1424030_at	0.777117063831018
1424031_at	1.2066377773822
1424032_at	0.871548548542732
1424033_at	0.825946866549461
1424034_at	1.14366875192805
1424035_at	1.04656408874702
1424036_at	1.04990533328085
1424037_at	0.935389762036502
1424038_a_at	1.03413957046734
1424039_at	1.19319853308135
1424040_at	1.22892307881033
1424041_s_at	1.08812765107251
1424042_at	0.95474882953966
1424043_at	1.08944208472115
1424044_at	1.14465291621504
1424045_at	0.993157848833993
1424046_at	0.709264666891547
1424047_at	0.778460323225095
1424048_a_at	0.921485113796861
1424049_at	1.01649737160871
1424050_s_at	1.03252815616182
1424051_at	1.40000395675342
1424052_at	0.968842166029886
1424053_a_at	1.04751940946497
1424054_at	1.08127410472717
1424055_at	0.891320057262342
1424056_at	1.01602026729814
1424057_at	1.18129119944977
1424058_at	0.989311481896895
1424059_at	1.05247385611274
1424060_at	0.759673432561914
1424061_at	1.06855611299684
1424062_at	1.28728768611843
1424063_at	1.10338317980801
1424064_at	1.08602316764271
1424065_at	1.05112684562768
1424066_at	1.12604484131624
1424067_at	1.28352834503196
1424068_at	1.21268665290875
1424069_at	1.18286895371364
1424070_at	1.03398967564089
1424071_s_at	1.02970734664807
1424072_at	0.818738388479469
1424073_at	1.06741186616534
1424074_at	1.0743986637128
1424075_at	0.900423846097415
1424076_at	1.00620986452552
1424077_at	0.884496618247385
1424078_s_at	1.0992594173842
1424079_x_at	1.03554064455961
1424080_at	0.990896149417719
1424081_at	0.67536800692076
1424082_at	1.20924905806762
1424083_at	0.694032056025593
1424084_at	0.78546064540616
1424085_at	0.869527694993949
1424086_at	1.23901106176747
1424087_at	1.04390961131635
1424088_at	1.01391366130286
1424089_a_at	1.10021074557959
1424090_at	1.04836197082206
1424091_at	0.971722184188173
1424092_at	0.834123631285973
1424093_x_at	1.03483697371267
1424094_at	1.0463889544153
1424095_at	0.958985431037967
1424096_at	1.00222790407303
1424097_at	1.11872477914908
1424098_at	1.28747717605488
1424099_at	0.937655622951283
1424100_s_at	1.02618908571521
1424101_at	0.864985342137454
1424102_at	1.00369603394373
1424103_at	1.07875902523567
1424104_at	1.15804870373737
1424105_a_at	1.0270634358922
1424106_at	1.09888327598343
1424107_at	0.72662050543629
1424108_at	1.02628188732962
1424109_a_at	0.997266589543357
1424110_a_at	0.860707640213137
1424111_at	1.09351131788472
1424112_at	1.06828009160223
1424113_at	1.08579372464646
1424114_s_at	1.15915210007021
1424115_at	1.1791017491834
1424116_x_at	1.22412251539627
1424117_at	0.898073719469323
1424118_a_at	0.585348190936019
1424119_at	0.912969635274371
1424120_at	1.02486165934094
1424121_at	0.853647442539963
1424122_s_at	0.902465482276492
1424123_at	1.22141159386658
1424124_at	1.02028131559069
1424125_at	0.992752657444282
1424126_at	1.11808617579118
1424127_at	0.899069270908366
1424128_x_at	0.700557230774685
1424129_at	1.0577570139038
1424130_a_at	1.1872597401757
1424131_at	0.972674491003103
1424132_at	1.1086597353344
1424133_at	1.11626152426766
1424134_at	1.01672941034158
1424135_at	0.95639176731871
1424136_a_at	0.813581131808327
1424137_at	0.936325194649025
1424138_at	1.16948751831524
1424139_at	0.997157769490709
1424140_at	1.06848619292899
1424141_at	1.03004041609906
1424142_at	0.791340491253278
1424143_a_at	0.760211526425651
1424144_at	0.751712028803391
1424145_at	1.02269155127553
1424146_at	0.965601467524338
1424147_at	1.08355869497675
1424148_a_at	1.06720564088486
1424149_at	0.962895892933116
1424150_at	1.48374549317158
1424151_at	0.933283128628214
1424152_at	1.04130347277401
1424153_s_at	0.922445191558588
1424154_a_at	0.992458757008834
1424155_at	1.45356191122549
1424156_at	0.770728347191907
1424157_at	1.23431148894916
1424158_at	1.04207123171141
1424159_at	1.07575417662985
1424160_at	1.08758439912797
1424161_at	0.982819444584005
1424162_at	1.13560288644092
1424163_at	1.35218308004592
1424164_at	0.865919273225434
1424165_a_at	0.954103629088341
1424166_at	1.03391903340572
1424167_a_at	0.862539995073117
1424168_a_at	0.989232448725757
1424169_at	1.17566341862283
1424170_at	0.982809373694345
1424171_a_at	1.03619917281675
1424172_at	1.10912755123668
1424173_at	0.958891647311193
1424174_at	1.10920215565416
1424175_at	1.10220728885229
1424176_a_at	1.24439649813683
1424177_at	0.978764374888163
1424178_at	0.888907219273273
1424179_at	1.03917266538861
1424180_a_at	0.712185013073839
1424181_at	0.93561258419149
1424182_at	0.837249059747412
1424183_at	0.908676210045935
1424184_at	1.04655936240866
1424185_a_at	0.95761868850511
1424186_at	1.31353674781999
1424187_at	1.21756515418046
1424188_at	1.0628832555292
1424189_at	1.04509362667175
1424190_at	0.940978203160533
1424191_a_at	1.12124533022863
1424192_at	1.09816308935563
1424193_at	1.1339055228855
1424194_at	1.23172239166949
1424195_a_at	0.948865281447026
1424196_at	1.04341503572395
1424197_s_at	1.01533590590288
1424198_at	0.945835199867538
1424199_at	1.05227878785329
1424200_s_at	1.03897826127882
1424201_a_at	0.92732095352644
1424202_at	0.870078989444606
1424203_at	1.06831621253924
1424204_at	0.857200312747267
1424205_at	0.908690832943865
1424206_at	0.97144759805077
1424207_at	0.847227881277032
1424208_at	1.73736788182399
1424209_at	0.93989363271036
1424210_at	0.974543870401438
1424211_at	2.59817939060486
1424212_at	1.09293242678446
1424213_at	0.967148909439823
1424214_at	0.802323502017317
1424215_at	0.925092084220139
1424216_a_at	0.868576681495427
1424217_at	0.908338637897669
1424218_a_at	1.10835344654616
1424219_at	0.949822843677587
1424220_a_at	1.18764275857594
1424221_at	0.873908509613921
1424222_s_at	0.847877412408413
1424223_at	1.03475358248775
1424224_at	1.05301132277619
1424225_at	1.09762639994667
1424226_at	0.853929271788852
1424227_at	0.905284565166051
1424228_at	0.81473722948358
1424229_at	1.03790422868186
1424230_at	1.13193223771948
1424231_s_at	1.10261419898308
1424232_a_at	0.90437720809433
1424233_at	1.18886309676637
1424234_s_at	1.39270044307412
1424235_at	0.781994136447215
1424236_at	1.07301249876168
1424237_at	1.0128192828543
1424238_at	1.02775098243746
1424239_at	1.23530951483409
1424240_at	1.08943520027232
1424241_at	0.977762902523065
1424242_at	0.816101722658742
1424243_at	0.856463265861484
1424244_at	0.863785118223352
1424245_at	0.99183686479844
1424246_a_at	1.53361793173912
1424247_at	1.08173379307173
1424248_at	1.01759571669543
1424249_a_at	0.924525760521869
1424250_a_at	1.24744363215709
1424251_a_at	0.989694603536162
1424252_at	1.00250569057451
1424253_at	1.0291085393097
1424254_at	0.860180662210177
1424255_at	1.11751120734515
1424256_at	1.10694912103049
1424257_at	1.21028292589517
1424258_at	0.850617299646943
1424259_at	1.16533098749243
1424260_at	1.21836216369431
1424261_at	0.890647464153821
1424262_at	1.0677768774424
1424263_at	1.10122268624624
1424264_at	1.04991440189471
1424265_at	1.47258150983009
1424266_s_at	1.06696861961062
1424267_at	1.21899760055237
1424268_at	1.52979990988538
1424269_a_at	1.1005316786275
1424270_at	0.91886772422394
1424271_at	0.911809356579983
1424272_at	1.0521996619026
1424273_at	0.99966426458948
1424274_at	1.00341802729923
1424275_s_at	1.01868589977247
1424276_at	0.951476760471603
1424277_at	1.04014819282662
1424278_a_at	0.67686602153639
1424279_at	1.00851423496285
1424280_at	1.05680215821873
1424281_at	0.925418488901725
1424282_at	0.88802709759399
1424283_at	0.953332282068617
1424284_at	0.965820568843626
1424285_s_at	0.977716918075287
1424286_at	1.01754306240692
1424287_at	0.849504755761208
1424288_at	1.00015669851841
1424289_at	2.01214062999268
1424290_at	1.68906532681592
1424291_at	0.998892631891102
1424292_at	0.587399068509212
1424293_s_at	0.865833246377869
1424294_at	1.04735587333119
1424295_at	0.880223214173372
1424296_at	1.10615972819174
1424297_at	1.04779354122337
1424298_at	1.06553952581691
1424299_at	0.880240718688643
1424300_at	0.905732382524176
1424301_at	1.00940223801544
1424302_at	0.910484287270932
1424303_at	1.27584273079331
1424304_at	0.878092896843341
1424305_at	1.38037792629704
1424306_at	1.29712167278392
1424307_at	1.11773260143795
1424308_at	1.06877825093402
1424309_a_at	1.10069627439576
1424310_at	1.0272008109277
1424311_at	0.882482403337401
1424312_at	1.3609974492343
1424313_a_at	0.950388758848157
1424314_at	1.11817685337928
1424315_at	1.10431446998098
1424316_at	1.04262221342631
1424317_at	0.981006571235285
1424318_at	1.26340177145265
1424319_at	1.05464021526771
1424320_a_at	1.08704014074666
1424321_at	0.778839774190183
1424322_at	1.11098057169824
1424323_at	0.872641359231373
1424324_at	0.906892630577913
1424325_at	0.734755500448087
1424326_at	1.06602531063144
1424327_at	0.951897072684741
1424328_s_at	0.952144000900312
1424329_a_at	0.934208499232628
1424330_at	1.03483967107172
1424331_at	0.964950443788829
1424332_at	1.11636436598582
1424333_at	0.907621472478448
1424334_at	1.07179272944484
1424335_at	0.917407150416866
1424336_at	1.03810437042337
1424337_at	1.02156161224575
1424338_at	1.173198816036
1424339_at	0.998928605888188
1424340_at	0.972680091132652
1424341_s_at	0.981361991546661
1424342_at	0.769920616910402
1424343_a_at	0.88028178040972
1424344_s_at	0.843260013485471
1424345_s_at	1.1661158426339
1424346_at	1.16012136376308
1424347_at	1.02866210003155
1424348_at	0.969587752785039
1424349_a_at	0.92062063800756
1424350_s_at	0.966788922115469
1424351_at	0.641288918131634
1424352_at	0.892965218288265
1424353_at	0.963950336891825
1424354_at	1.62154573883737
1424355_a_at	0.885804315004814
1424356_a_at	0.894598554489523
1424357_at	0.429101222797669
1424358_at	0.964040923639652
1424359_at	0.914287575774596
1424360_at	0.90195817136533
1424361_at	1.1317261985566
1424362_at	1.06646277975518
1424363_at	1.0403275402661
1424364_a_at	0.926908635484063
1424365_at	0.975350363229859
1424366_at	1.12562031776177
1424367_a_at	0.885125700099819
1424368_s_at	0.977302553946977
1424369_at	0.952680772241207
1424370_s_at	0.967482702457812
1424371_at	0.949290255484709
1424372_at	0.929240723092144
1424373_at	0.923065187613049
1424374_at	1.38459915148942
1424375_s_at	1.37057493435207
1424376_at	1.31380092026673
1424377_at	1.00338121483777
1424378_at	1.08986411239405
1424379_at	1.35107982673536
1424380_at	1.13910774483227
1424381_at	1.07330838000156
1424382_at	1.20304813145696
1424383_at	1.22133882119419
1424384_a_at	1.02937957162111
1424385_at	0.92802402068494
1424386_at	1.17875423050573
1424387_at	1.01548116215347
1424388_at	0.900697860978091
1424389_at	1.09252026718915
1424390_at	0.998809969523917
1424391_at	1.07387588088824
1424392_at	1.22369192511171
1424393_s_at	1.70044588601141
1424394_at	1.12645563430894
1424395_at	0.884226422441122
1424396_a_at	0.93740792678541
1424397_at	1.0098639356244
1424398_at	0.883506264195869
1424399_at	1.14236745812589
1424400_a_at	1.11439087855189
1424401_at	1.11690849231072
1424402_at	1.0853811582494
1424403_a_at	0.962688408897833
1424404_at	0.99107938667508
1424405_at	0.921478136409968
1424406_at	1.07149990845884
1424407_s_at	0.922028829711816
1424408_at	1.41101541819605
1424409_at	1.02743911866452
1424410_at	0.757579541348328
1424411_at	1.28740795795454
1424412_at	1.02572564758436
1424413_at	1.06061590125235
1424414_at	0.984701583292921
1424415_s_at	0.847377310154605
1424416_at	0.954697480294822
1424417_at	1.0440379955446
1424418_at	1.08770737058445
1424419_at	0.973604968717016
1424420_at	0.949255623644232
1424421_at	0.869613269305276
1424422_s_at	0.574126685888946
1424423_at	0.985198096653477
1424424_at	0.947934541190308
1424425_a_at	0.965937467704982
1424426_at	0.995904711936357
1424427_at	0.889676876911689
1424428_at	0.988517866820301
1424429_s_at	1.12575337191696
1424430_at	0.910222608396154
1424431_at	1.02353162797796
1424432_at	1.06008693860079
1424433_at	0.864809148225326
1424434_at	0.952305337720869
1424435_a_at	0.983079014845633
1424436_at	0.921709563153266
1424437_s_at	1.19063965337384
1424438_a_at	1.20705505129934
1424439_at	1.05912428388849
1424440_at	0.829716004343287
1424441_at	1.04266529861543
1424442_a_at	1.01932434956555
1424443_at	1.19146363226342
1424444_a_at	1.02515699199208
1424445_at	0.88110685617207
1424446_at	1.03039338738842
1424447_at	0.977405381176011
1424448_at	1.04596639529774
1424449_at	0.945097737258884
1424450_at	0.701005969403197
1424451_at	1.37394924529172
1424452_at	0.989340014592493
1424453_at	0.87185590765625
1424454_at	0.993273078021573
1424455_at	1.16731414206984
1424456_at	1.01460936407429
1424457_at	1.09130946444183
1424458_at	0.959334289090496
1424459_at	1.064737162868
1424460_s_at	1.07560995812743
1424461_at	1.07885543742096
1424462_at	0.85355454024159
1424463_at	0.943448355859756
1424464_s_at	0.795635367169962
1424465_at	0.832360751962415
1424466_at	1.03096087302134
1424467_at	1.18393117332468
1424468_s_at	1.28435888038981
1424469_a_at	1.04380610786857
1424470_a_at	1.33412223802468
1424471_at	1.344509179315
1424472_at	0.966617976194267
1424473_at	0.888926967939872
1424474_a_at	0.922983071703372
1424475_at	1.16235551713661
1424476_at	0.99674207171934
1424477_at	0.800769697239849
1424478_at	1.00053462280592
1424479_at	1.10466895544247
1424480_s_at	1.04116945507986
1424481_s_at	0.931909559783678
1424482_at	0.993305062188736
1424483_at	1.0693858388896
1424484_at	0.821863282009748
1424485_at	1.08704721624231
1424486_a_at	0.800761904655478
1424487_x_at	0.88884087720369
1424488_a_at	0.894987740202917
1424489_a_at	0.916281898895079
1424490_at	1.14087202490173
1424491_at	0.946711430207594
1424492_at	0.880731057342155
1424493_s_at	0.990644907969543
1424494_s_at	0.974680002492094
1424495_a_at	1.09729435670467
1424496_at	1.08293510398081
1424497_at	0.980318852929655
1424498_at	0.913416952544077
1424499_s_at	0.958383095815293
1424500_at	0.778873674723914
1424501_at	1.01214226996357
1424502_at	0.826087095949829
1424503_at	1.10772453887947
1424504_at	0.927018944861184
1424505_at	1.03951664736609
1424506_at	0.943666245709801
1424507_at	0.52926466310357
1424508_at	0.904119334225855
1424509_at	0.943385058316598
1424510_at	0.99762427824078
1424511_at	0.756757659114119
1424512_a_at	0.95366616447277
1424513_at	1.03830802717809
1424514_at	1.09174655710085
1424515_at	1.12175421681088
1424516_at	1.14350534911931
1424517_at	1.08390382319931
1424518_at	0.95918983713758
1424519_at	0.859850924215893
1424520_at	0.922893054099439
1424521_at	1.01018089678756
1424522_at	0.992453828699556
1424523_at	1.20757489492454
1424524_at	1.41042685560058
1424525_at	0.932466726242334
1424526_a_at	1.03903540958955
1424527_at	1.09167623081752
1424528_at	0.964155875818586
1424529_s_at	1.02394635194485
1424530_at	1.02392128304641
1424531_a_at	1.10943274429977
1424532_at	0.986991883103862
1424533_a_at	0.98259561859076
1424534_at	0.937716611691393
1424535_at	0.99812231698028
1424536_at	1.02497001671149
1424537_at	1.0463410786382
1424538_at	0.806962511357645
1424539_at	0.964410969247159
1424540_at	1.02250539984933
1424541_at	0.906953612202885
1424542_at	1.04003363415627
1424543_at	0.981641257573403
1424544_at	1.09694757631427
1424545_at	0.910856655107343
1424546_at	0.858422432091957
1424547_at	1.00730010914474
1424548_at	0.894522228594818
1424549_at	1.7506714764587
1424550_at	1.11308444582906
1424551_at	0.987963298251705
1424552_at	1.08270904122578
1424553_at	1.15281607364558
1424554_at	1.028163108346
1424555_at	0.974291322219412
1424556_at	0.844849791768092
1424557_at	1.03397269183546
1424558_a_at	0.998273721186823
1424559_at	0.973135344170391
1424560_at	1.01928774723334
1424561_at	1.14800101556622
1424562_a_at	1.04130131567129
1424563_at	1.0355700416283
1424564_at	1.02082371824392
1424565_at	0.984287042931557
1424566_s_at	1.01412887524456
1424567_at	1.08616317276069
1424568_at	1.08077919580433
1424569_at	0.981524313832046
1424570_at	0.818389504054786
1424571_at	1.08738434071662
1424572_a_at	0.916404463405585
1424573_at	0.922382207253998
1424574_at	0.986384100911842
1424575_at	0.956059556050966
1424576_s_at	1.0036392894897
1424577_at	0.883579176352168
1424578_at	0.954278590104803
1424579_at	0.945397374904504
1424580_at	0.945502512875962
1424581_at	1.1634824270943
1424582_at	0.969041355041367
1424583_at	1.24018241212718
1424584_a_at	1.11010529618106
1424585_at	1.113846614011
1424586_at	1.33728182902439
1424587_at	0.891181974762868
1424588_at	1.03594451041855
1424589_s_at	0.989541196751683
1424590_at	0.924255616674847
1424591_at	0.904462233449255
1424592_a_at	0.997398397074073
1424593_at	0.886361371628858
1424594_at	1.21556078453718
1424595_at	1.06395536423903
1424596_s_at	1.11710083468795
1424597_at	1.066926301181
1424598_at	0.651652907984983
1424599_at	1.00767848407525
1424600_at	0.988101572243668
1424601_at	0.977604752317538
1424602_s_at	1.07369694600562
1424603_at	1.10695931321833
1424604_s_at	1.07302147331586
1424605_at	1.12083520548561
1424606_at	1.09005532764921
1424607_a_at	0.672619098546192
1424608_a_at	0.815708331057803
1424609_a_at	0.676433182057095
1424610_at	0.938950093983938
1424611_x_at	0.84444094253018
1424612_at	0.929454861861013
1424613_at	2.14881524512845
1424614_at	0.665391487806264
1424615_at	0.646519420665487
1424616_s_at	0.533480865297182
1424617_at	1.12912209783933
1424618_at	1.03504272844345
1424619_at	0.987970027520752
1424620_at	0.992606523545503
1424621_at	0.870001309165035
1424622_at	1.0850186824205
1424623_at	0.969241548090288
1424624_at	1.06934666026556
1424625_a_at	1.07738511591911
1424626_at	1.08577750689271
1424627_at	0.988994691093491
1424628_a_at	1.01450788248718
1424629_at	0.638039363071494
1424630_a_at	0.959065984541281
1424631_a_at	1.04874478711019
1424632_a_at	1.02339047375318
1424633_at	0.843142492189291
1424634_at	0.987577239740959
1424635_at	1.00591844712962
1424636_at	1.04996314756389
1424637_s_at	0.997095720295012
1424638_at	1.01111477051825
1424639_a_at	1.02327731057127
1424640_at	1.19354348316424
1424641_a_at	0.890922680565146
1424642_at	1.014796648233
1424643_at	0.973712544595999
1424644_at	0.986126428702038
1424645_at	1.05906103616073
1424646_at	1.10737192803892
1424647_at	0.913459024997295
1424648_at	1.06197807041517
1424649_a_at	0.953557330874026
1424650_at	1.22454764214023
1424651_at	1.03729443403623
1424652_at	1.40639257824127
1424653_at	1.51257968452226
1424654_at	0.892395422844825
1424655_at	0.964835616143113
1424656_s_at	1.05022417937838
1424657_at	0.861811193736246
1424658_at	0.872399744696689
1424659_at	0.906959968179871
1424660_s_at	1.05719917316689
1424661_at	0.931086196131702
1424662_at	1.01979354383886
1424663_at	0.967015544233968
1424664_at	1.13440451945219
1424665_at	0.995098760454349
1424666_at	0.906056806326392
1424667_a_at	0.930434348989455
1424668_a_at	0.998968104246197
1424669_at	1.24970138832772
1424670_s_at	1.19124244522876
1424671_at	0.984440283198195
1424672_at	0.99621841637564
1424673_at	0.896845118403097
1424674_at	0.930496038609356
1424675_at	0.889427793618807
1424676_s_at	1.15734309286648
1424677_at	1.08416759494965
1424678_at	1.11823732651319
1424679_at	1.07178980447751
1424680_at	0.840751906845486
1424681_a_at	0.935059914528407
1424682_at	0.90946264062763
1424683_at	1.48958938987495
1424684_at	1.04534207746417
1424685_at	1.04581597157977
1424686_at	0.927001946772018
1424687_at	0.772290794795502
1424688_at	1.11399042424921
1424689_at	0.961155924462185
1424690_at	0.978942509320296
1424691_at	0.962587217503073
1424692_at	1.05036505509299
1424693_at	0.932654905409081
1424694_at	1.17729953829804
1424695_at	0.966892312924727
1424696_at	0.9166568277839
1424697_at	0.93052652018984
1424698_s_at	1.10970731892514
1424699_at	1.21323806850983
1424700_at	1.08991288490908
1424701_at	0.91930503769956
1424702_a_at	0.983863937651345
1424703_at	0.989691275530735
1424704_at	0.676963455256789
1424705_at	0.999043867363128
1424706_at	0.737769407593101
1424707_at	1.08138128999869
1424708_at	0.939993203200857
1424709_at	1.02922746420522
1424710_a_at	1.018893277945
1424711_at	1.02909684152404
1424712_at	0.951489280031431
1424713_at	1.08897927346614
1424714_at	1.00012599242786
1424715_at	1.07349365489622
1424716_at	0.901441049657008
1424717_at	0.935471338293202
1424718_at	1.06318916507468
1424719_a_at	1.09806358244967
1424720_at	1.11608630993293
1424721_at	1.02871226596295
1424722_at	1.02078546766642
1424723_s_at	0.989351000730305
1424724_a_at	0.955233043747311
1424725_at	1.08135624198855
1424726_at	1.25385819904104
1424727_at	0.908258801845534
1424728_at	0.990510213894766
1424729_at	1.46031782810284
1424730_a_at	1.69162138208937
1424731_at	1.06411666893447
1424732_s_at	1.04567168108481
1424733_at	1.01122981632409
1424734_at	1.07848250629794
1424735_at	1.00915231443642
1424736_at	1.04116065050562
1424737_at	1.78525921556693
1424738_at	0.884530258960394
1424739_at	0.919435915640053
1424740_at	1.12350991677296
1424741_s_at	1.0822762559238
1424742_at	0.979391571953244
1424743_at	0.825177821525141
1424744_at	1.10469987777175
1424745_at	0.798964226180364
1424746_at	1.04015286228784
1424747_at	1.17546104168035
1424748_at	1.0032970935253
1424749_at	1.54512571416071
1424750_at	0.878622192398009
1424751_at	0.976371341451388
1424752_x_at	0.843492872958855
1424753_at	1.01805288493927
1424754_at	1.10190200930252
1424755_at	0.931503674956803
1424756_at	1.01288600573663
1424757_at	1.16253236788527
1424758_s_at	1.08076454024251
1424759_at	0.668057989522318
1424760_a_at	1.02818080246948
1424761_at	1.00059554159133
1424762_at	1.4441822701334
1424763_at	1.10989979934475
1424764_at	1.10392489616476
1424765_at	1.05993625904822
1424766_at	0.662723311884088
1424767_at	1.23882655759771
1424768_at	0.946301874417332
1424769_s_at	1.06399858862789
1424770_at	1.02606616994664
1424771_at	0.794326180426708
1424772_at	0.980982575828618
1424773_at	0.987602497391065
1424774_s_at	0.850818405292253
1424775_at	0.702398394681517
1424776_a_at	1.11583298927498
1424777_at	1.05709718230304
1424778_at	0.983158554852233
1424779_at	1.07864891536697
1424780_a_at	1.13966769856187
1424781_at	1.1540332035921
1424782_at	0.973770818002168
1424783_a_at	1.00227919077938
1424784_at	0.721510994322208
1424785_at	0.90238279922771
1424786_s_at	1.0725893387136
1424787_a_at	0.956673147421582
1424788_at	1.13459845669938
1424789_at	0.935905579476237
1424790_at	1.18653130419428
1424791_a_at	1.27651055506863
1424792_at	0.844511098258658
1424793_a_at	1.15782606899821
1424794_at	0.441421645411611
1424795_a_at	0.946741830192533
1424796_at	0.879750991203506
1424797_a_at	0.934285982176082
1424798_a_at	0.998077628678771
